Incident energy ; 
Incident energy ; 
Incident energy ; σ(E)
3430000.0 ; 3.052524
3435000.0 ; 3.05416
3436000.0 ; 3.057555
3437000.0 ; 3.06465
3437500.0 ; 3.071566
3438000.0 ; 3.085566
3438500.0 ; 3.138731
3439000.0 ; 3.946505
3439500.0 ; 4.027587
3440000.0 ; 3.598292
3440500.0 ; 3.727621
3441000.0 ; 4.219795
3441500.0 ; 5.27368
3441600.0 ; 5.474736
3441700.0 ; 5.604985
3441800.0 ; 5.633616
3441900.0 ; 5.551893
3442000.0 ; 5.377962
3442500.0 ; 4.239156
3443000.0 ; 3.640697
3443500.0 ; 3.384172
